Power,Fuel,Cost,Efficiency,Lifetime,Power Code 
[1291473.21951017],[0.],[4.79606621e+09],[1291473.21951017],[10.],"(3, 1, 1, 0, 3, 0, 2)"
[1291473.21951017],[0.],[3.17990516e+09],[1291473.21951017],[10.],"(3, 1, 1, 0, 3, 1, 0)"
[1291473.21951017],[0.],[3.76989043e+09],[1291473.21951017],[10.],"(3, 1, 1, 0, 3, 1, 1)"
[1291473.21951017],[0.],[4.6651786e+09],[1291473.21951017],[10.],"(3, 1, 1, 0, 3, 1, 2)"
[1291583.21951017],[0.],[1.52842649e+10],[1291583.21951017],[10.],"(3, 1, 1, 1, 0, 0, 0)"
[1291583.21951017],[0.],[1.23127214e+10],[1291583.21951017],[10.],"(3, 1, 1, 1, 0, 0, 1)"
[1291583.21951017],[0.],[1.1312008e+10],[1291583.21951017],[10.],"(3, 1, 1, 1, 0, 0, 2)"
[1291583.21951017],[0.],[1.39259057e+10],[1291583.21951017],[10.],"(3, 1, 1, 1, 0, 1, 0)"
[1291583.21951017],[0.],[1.13349132e+10],[1291583.21951017],[10.],"(3, 1, 1, 1, 0, 1, 1)"
[1291583.21951017],[0.],[1.05338882e+10],[1291583.21951017],[10.],"(3, 1, 1, 1, 0, 1, 2)"
[1291583.21951017],[0.],[4.32453288e+09],[1291583.21951017],[10.],"(3, 1, 1, 1, 1, 0, 0)"
[1291583.21951017],[0.],[5.12112785e+09],[1291583.21951017],[10.],"(3, 1, 1, 1, 1, 0, 1)"
[1291583.21951017],[0.],[6.09978704e+09],[1291583.21951017],[10.],"(3, 1, 1, 1, 1, 0, 2)"
[1291583.21951017],[0.],[4.07177742e+09],[1291583.21951017],[10.],"(3, 1, 1, 1, 1, 1, 0)"
[1291583.21951017],[0.],[4.86879853e+09],[1291583.21951017],[10.],"(3, 1, 1, 1, 1, 1, 1)"
[1291583.21951017],[0.],[5.84746982e+09],[1291583.21951017],[10.],"(3, 1, 1, 1, 1, 1, 2)"
[1291583.21951017],[0.],[5.27277569e+10],[1291583.21951017],[10.],"(3, 1, 1, 1, 2, 0, 0)"
[1291583.21951017],[0.],[3.95561778e+10],[1291583.21951017],[10.],"(3, 1, 1, 1, 2, 0, 1)"
[1291583.21951017],[0.],[3.3242456e+10],[1291583.21951017],[10.],"(3, 1, 1, 1, 2, 0, 2)"
[1291583.21951017],[0.],[4.75920726e+10],[1291583.21951017],[10.],"(3, 1, 1, 1, 2, 1, 0)"
[1291583.21951017],[0.],[3.58300311e+10],[1291583.21951017],[10.],"(3, 1, 1, 1, 2, 1, 1)"
[1291583.21951017],[0.],[3.02519779e+10],[1291583.21951017],[10.],"(3, 1, 1, 1, 2, 1, 2)"
[1291583.21951017],[0.],[3.44381499e+09],[1291583.21951017],[10.],"(3, 1, 1, 1, 3, 0, 0)"
[1291583.21951017],[0.],[4.01014543e+09],[1291583.21951017],[10.],"(3, 1, 1, 1, 3, 0, 1)"
[1291583.21951017],[0.],[4.89606621e+09],[1291583.21951017],[10.],"(3, 1, 1, 1, 3, 0, 2)"
[1291583.21951017],[0.],[3.27990516e+09],[1291583.21951017],[10.],"(3, 1, 1, 1, 3, 1, 0)"
[1291583.21951017],[0.],[3.86989043e+09],[1291583.21951017],[10.],"(3, 1, 1, 1, 3, 1, 1)"
[1291583.21951017],[0.],[4.7651786e+09],[1291583.21951017],[10.],"(3, 1, 1, 1, 3, 1, 2)"
[1291473.21951017],[0.],[7.87946216e+09],[1291473.21951017],[10.],"(3, 1, 2, 0, 0, 0, 0)"
[1291473.21951017],[0.],[7.06355454e+09],[1291473.21951017],[10.],"(3, 1, 2, 0, 0, 0, 1)"
[1291473.21951017],[0.],[7.19397967e+09],[1291473.21951017],[10.],"(3, 1, 2, 0, 0, 0, 2)"
[1291473.21951017],[0.],[7.29730823e+09],[1291473.21951017],[10.],"(3, 1, 2, 0, 0, 1, 0)"
[1291473.21951017],[0.],[6.64449385e+09],[1291473.21951017],[10.],"(3, 1, 2, 0, 0, 1, 1)"
[1291473.21951017],[0.],[6.8604998e+09],[1291473.21951017],[10.],"(3, 1, 2, 0, 0, 1, 2)"
[1291473.21951017],[0.],[3.18243415e+09],[1291473.21951017],[10.],"(3, 1, 2, 0, 1, 0, 0)"
[1291473.21951017],[0.],[3.981443e+09],[1291473.21951017],[10.],"(3, 1, 2, 0, 1, 0, 1)"
[1291473.21951017],[0.],[4.96017071e+09],[1291473.21951017],[10.],"(3, 1, 2, 0, 1, 0, 2)"
[1291473.21951017],[0.],[3.07411038e+09],[1291473.21951017],[10.],"(3, 1, 2, 0, 1, 1, 0)"
[1291473.21951017],[0.],[3.87330186e+09],[1291473.21951017],[10.],"(3, 1, 2, 0, 1, 1, 1)"
[1291473.21951017],[0.],[4.85203476e+09],[1291473.21951017],[10.],"(3, 1, 2, 0, 1, 1, 2)"
[1291473.21951017],[0.],[2.3926673e+10],[1291473.21951017],[10.],"(3, 1, 2, 0, 2, 0, 0)"
[1291473.21951017],[0.],[1.87393215e+10],[1291473.21951017],[10.],"(3, 1, 2, 0, 2, 0, 1)"
[1291473.21951017],[0.],[1.65927431e+10],[1291473.21951017],[10.],"(3, 1, 2, 0, 2, 0, 2)"
[1291473.21951017],[0.],[2.17256654e+10],[1291473.21951017],[10.],"(3, 1, 2, 0, 2, 1, 0)"
[1291473.21951017],[0.],[1.71424015e+10],[1291473.21951017],[10.],"(3, 1, 2, 0, 2, 1, 1)"
[1291473.21951017],[0.],[1.53111097e+10],[1291473.21951017],[10.],"(3, 1, 2, 0, 2, 1, 2)"
[1291473.21951017],[0.],[2.80498363e+09],[1291473.21951017],[10.],"(3, 1, 2, 0, 3, 0, 0)"
[1291473.21951017],[0.],[3.50530768e+09],[1291473.21951017],[10.],"(3, 1, 2, 0, 3, 0, 1)"
[1291473.21951017],[0.],[4.44429035e+09],[1291473.21951017],[10.],"(3, 1, 2, 0, 3, 0, 2)"
[1291473.21951017],[0.],[2.73473656e+09],[1291473.21951017],[10.],"(3, 1, 2, 0, 3, 1, 0)"
[1291473.21951017],[0.],[3.44519839e+09],[1291473.21951017],[10.],"(3, 1, 2, 0, 3, 1, 1)"
[1291473.21951017],[0.],[4.38819566e+09],[1291473.21951017],[10.],"(3, 1, 2, 0, 3, 1, 2)"
[1291583.21951017],[0.],[7.97946216e+09],[1291583.21951017],[10.],"(3, 1, 2, 1, 0, 0, 0)"
[1291583.21951017],[0.],[7.16355454e+09],[1291583.21951017],[10.],"(3, 1, 2, 1, 0, 0, 1)"
[1291583.21951017],[0.],[7.29397967e+09],[1291583.21951017],[10.],"(3, 1, 2, 1, 0, 0, 2)"
[1291583.21951017],[0.],[7.39730823e+09],[1291583.21951017],[10.],"(3, 1, 2, 1, 0, 1, 0)"
[1291583.21951017],[0.],[6.74449385e+09],[1291583.21951017],[10.],"(3, 1, 2, 1, 0, 1, 1)"
[1291583.21951017],[0.],[6.9604998e+09],[1291583.21951017],[10.],"(3, 1, 2, 1, 0, 1, 2)"
[1291583.21951017],[0.],[3.28243415e+09],[1291583.21951017],[10.],"(3, 1, 2, 1, 1, 0, 0)"
[1291583.21951017],[0.],[4.081443e+09],[1291583.21951017],[10.],"(3, 1, 2, 1, 1, 0, 1)"
[1291583.21951017],[0.],[5.06017071e+09],[1291583.21951017],[10.],"(3, 1, 2, 1, 1, 0, 2)"
[1291583.21951017],[0.],[3.17411038e+09],[1291583.21951017],[10.],"(3, 1, 2, 1, 1, 1, 0)"
[1291583.21951017],[0.],[3.97330186e+09],[1291583.21951017],[10.],"(3, 1, 2, 1, 1, 1, 1)"
[1291583.21951017],[0.],[4.95203476e+09],[1291583.21951017],[10.],"(3, 1, 2, 1, 1, 1, 2)"
[1291583.21951017],[0.],[2.4026673e+10],[1291583.21951017],[10.],"(3, 1, 2, 1, 2, 0, 0)"
[1291583.21951017],[0.],[1.88393215e+10],[1291583.21951017],[10.],"(3, 1, 2, 1, 2, 0, 1)"
[1291583.21951017],[0.],[1.66927431e+10],[1291583.21951017],[10.],"(3, 1, 2, 1, 2, 0, 2)"
[1291583.21951017],[0.],[2.18256654e+10],[1291583.21951017],[10.],"(3, 1, 2, 1, 2, 1, 0)"
[1291583.21951017],[0.],[1.72424015e+10],[1291583.21951017],[10.],"(3, 1, 2, 1, 2, 1, 1)"
[1291583.21951017],[0.],[1.54111097e+10],[1291583.21951017],[10.],"(3, 1, 2, 1, 2, 1, 2)"
[1291583.21951017],[0.],[2.90498363e+09],[1291583.21951017],[10.],"(3, 1, 2, 1, 3, 0, 0)"
[1291583.21951017],[0.],[3.60530768e+09],[1291583.21951017],[10.],"(3, 1, 2, 1, 3, 0, 1)"
[1291583.21951017],[0.],[4.54429035e+09],[1291583.21951017],[10.],"(3, 1, 2, 1, 3, 0, 2)"
[1291583.21951017],[0.],[2.83473656e+09],[1291583.21951017],[10.],"(3, 1, 2, 1, 3, 1, 0)"
[1291583.21951017],[0.],[3.54519839e+09],[1291583.21951017],[10.],"(3, 1, 2, 1, 3, 1, 1)"
[1291583.21951017],[0.],[4.48819566e+09],[1291583.21951017],[10.],"(3, 1, 2, 1, 3, 1, 2)"
[1291473.21951017],[0.],[2.40086011e+09],[1291473.21951017],[10.],"(3, 1, 3, 0, 0, 0, 0)"
[1291473.21951017],[0.],[3.20167937e+09],[1291473.21951017],[10.],"(3, 1, 3, 0, 0, 0, 1)"
[1291473.21951017],[0.],[4.18045846e+09],[1291473.21951017],[10.],"(3, 1, 3, 0, 0, 0, 2)"
[1291473.21951017],[0.],[2.40086011e+09],[1291473.21951017],[10.],"(3, 1, 3, 0, 0, 1, 0)"
[1291473.21951017],[0.],[3.20167937e+09],[1291473.21951017],[10.],"(3, 1, 3, 0, 0, 1, 1)"
[1291473.21951017],[0.],[4.18045846e+09],[1291473.21951017],[10.],"(3, 1, 3, 0, 0, 1, 2)"
[1291473.21951017],[0.],[2.40086011e+09],[1291473.21951017],[10.],"(3, 1, 3, 0, 1, 0, 0)"
[1291473.21951017],[0.],[3.20167937e+09],[1291473.21951017],[10.],"(3, 1, 3, 0, 1, 0, 1)"
[1291473.21951017],[0.],[4.18045846e+09],[1291473.21951017],[10.],"(3, 1, 3, 0, 1, 0, 2)"
[1291473.21951017],[0.],[2.40086011e+09],[1291473.21951017],[10.],"(3, 1, 3, 0, 1, 1, 0)"
[1291473.21951017],[0.],[3.20167937e+09],[1291473.21951017],[10.],"(3, 1, 3, 0, 1, 1, 1)"
[1291473.21951017],[0.],[4.18045846e+09],[1291473.21951017],[10.],"(3, 1, 3, 0, 1, 1, 2)"
[1291473.21951017],[0.],[2.40086011e+09],[1291473.21951017],[10.],"(3, 1, 3, 0, 2, 0, 0)"
[1291473.21951017],[0.],[3.20167937e+09],[1291473.21951017],[10.],"(3, 1, 3, 0, 2, 0, 1)"
[1291473.21951017],[0.],[4.18045846e+09],[1291473.21951017],[10.],"(3, 1, 3, 0, 2, 0, 2)"
[1291473.21951017],[0.],[2.40086011e+09],[1291473.21951017],[10.],"(3, 1, 3, 0, 2, 1, 0)"
[1291473.21951017],[0.],[3.20167937e+09],[1291473.21951017],[10.],"(3, 1, 3, 0, 2, 1, 1)"
[1291473.21951017],[0.],[4.18045846e+09],[1291473.21951017],[10.],"(3, 1, 3, 0, 2, 1, 2)"
[1291473.21951017],[0.],[2.40086011e+09],[1291473.21951017],[10.],"(3, 1, 3, 0, 3, 0, 0)"
[1291473.21951017],[0.],[3.20167937e+09],[1291473.21951017],[10.],"(3, 1, 3, 0, 3, 0, 1)"
[1291473.21951017],[0.],[4.18045846e+09],[1291473.21951017],[10.],"(3, 1, 3, 0, 3, 0, 2)"
[1291473.21951017],[0.],[2.40086011e+09],[1291473.21951017],[10.],"(3, 1, 3, 0, 3, 1, 0)"
[1291473.21951017],[0.],[3.20167937e+09],[1291473.21951017],[10.],"(3, 1, 3, 0, 3, 1, 1)"
[1291473.21951017],[0.],[4.18045846e+09],[1291473.21951017],[10.],"(3, 1, 3, 0, 3, 1, 2)"
[1291583.21951017],[0.],[2.50086011e+09],[1291583.21951017],[10.],"(3, 1, 3, 1, 0, 0, 0)"
[1291583.21951017],[0.],[3.30167937e+09],[1291583.21951017],[10.],"(3, 1, 3, 1, 0, 0, 1)"
[1291583.21951017],[0.],[4.28045846e+09],[1291583.21951017],[10.],"(3, 1, 3, 1, 0, 0, 2)"
[1291583.21951017],[0.],[2.50086011e+09],[1291583.21951017],[10.],"(3, 1, 3, 1, 0, 1, 0)"
[1291583.21951017],[0.],[3.30167937e+09],[1291583.21951017],[10.],"(3, 1, 3, 1, 0, 1, 1)"
[1291583.21951017],[0.],[4.28045846e+09],[1291583.21951017],[10.],"(3, 1, 3, 1, 0, 1, 2)"
[1291583.21951017],[0.],[2.50086011e+09],[1291583.21951017],[10.],"(3, 1, 3, 1, 1, 0, 0)"
[1291583.21951017],[0.],[3.30167937e+09],[1291583.21951017],[10.],"(3, 1, 3, 1, 1, 0, 1)"
[1291583.21951017],[0.],[4.28045846e+09],[1291583.21951017],[10.],"(3, 1, 3, 1, 1, 0, 2)"
[1291583.21951017],[0.],[2.50086011e+09],[1291583.21951017],[10.],"(3, 1, 3, 1, 1, 1, 0)"
[1291583.21951017],[0.],[3.30167937e+09],[1291583.21951017],[10.],"(3, 1, 3, 1, 1, 1, 1)"
[1291583.21951017],[0.],[4.28045846e+09],[1291583.21951017],[10.],"(3, 1, 3, 1, 1, 1, 2)"
[1291583.21951017],[0.],[2.50086011e+09],[1291583.21951017],[10.],"(3, 1, 3, 1, 2, 0, 0)"
[1291583.21951017],[0.],[3.30167937e+09],[1291583.21951017],[10.],"(3, 1, 3, 1, 2, 0, 1)"
[1291583.21951017],[0.],[4.28045846e+09],[1291583.21951017],[10.],"(3, 1, 3, 1, 2, 0, 2)"
[1291583.21951017],[0.],[2.50086011e+09],[1291583.21951017],[10.],"(3, 1, 3, 1, 2, 1, 0)"
[1291583.21951017],[0.],[3.30167937e+09],[1291583.21951017],[10.],"(3, 1, 3, 1, 2, 1, 1)"
[1291583.21951017],[0.],[4.28045846e+09],[1291583.21951017],[10.],"(3, 1, 3, 1, 2, 1, 2)"
[1291583.21951017],[0.],[2.50086011e+09],[1291583.21951017],[10.],"(3, 1, 3, 1, 3, 0, 0)"
[1291583.21951017],[0.],[3.30167937e+09],[1291583.21951017],[10.],"(3, 1, 3, 1, 3, 0, 1)"
[1291583.21951017],[0.],[4.28045846e+09],[1291583.21951017],[10.],"(3, 1, 3, 1, 3, 0, 2)"
[1291583.21951017],[0.],[2.50086011e+09],[1291583.21951017],[10.],"(3, 1, 3, 1, 3, 1, 0)"
[1291583.21951017],[0.],[3.30167937e+09],[1291583.21951017],[10.],"(3, 1, 3, 1, 3, 1, 1)"
[1291583.21951017],[0.],[4.28045846e+09],[1291583.21951017],[10.],"(3, 1, 3, 1, 3, 1, 2)"
[816379.69584623],[0.],[1.35881146e+10],[816379.69584623],[10.],"(4, 0, 0, 0, 0, 0, 0)"
[816379.69584623],[0.],[1.09823257e+10],[816379.69584623],[10.],"(4, 0, 0, 0, 0, 0, 1)"
[816379.69584623],[0.],[1.01735365e+10],[816379.69584623],[10.],"(4, 0, 0, 0, 0, 0, 2)"
[816379.69584623],[0.],[1.2361457e+10],[816379.69584623],[10.],"(4, 0, 0, 0, 0, 1, 0)"
[816379.69584623],[0.],[1.00993221e+10],[816379.69584623],[10.],"(4, 0, 0, 0, 0, 1, 1)"
[816379.69584623],[0.],[9.47086045e+09],[816379.69584623],[10.],"(4, 0, 0, 0, 0, 1, 2)"
[816379.69584623],[0.],[3.69099809e+09],[816379.69584623],[10.],"(4, 0, 0, 0, 1, 0, 0)"
[816379.69584623],[0.],[4.48800263e+09],[816379.69584623],[10.],"(4, 0, 0, 0, 1, 0, 1)"
[816379.69584623],[0.],[5.46667345e+09],[816379.69584623],[10.],"(4, 0, 0, 0, 1, 0, 2)"
[816379.69584623],[0.],[3.46274887e+09],[816379.69584623],[10.],"(4, 0, 0, 0, 1, 1, 0)"
[816379.69584623],[0.],[4.26013824e+09],[816379.69584623],[10.],"(4, 0, 0, 0, 1, 1, 1)"
[816379.69584623],[0.],[5.23881998e+09],[816379.69584623],[10.],"(4, 0, 0, 0, 1, 1, 2)"
[816379.69584623],[0.],[4.74012228e+10],[816379.69584623],[10.],"(4, 0, 0, 0, 2, 0, 0)"
[816379.69584623],[0.],[3.55843563e+10],[816379.69584623],[10.],"(4, 0, 0, 0, 2, 0, 1)"
[816379.69584623],[0.],[2.99776887e+10],[816379.69584623],[10.],"(4, 0, 0, 0, 2, 0, 2)"
[816379.69584623],[0.],[4.27634757e+10],[816379.69584623],[10.],"(4, 0, 0, 0, 2, 1, 0)"
[816379.69584623],[0.],[3.22194832e+10],[816379.69584623],[10.],"(4, 0, 0, 0, 2, 1, 1)"
[816379.69584623],[0.],[2.72771564e+10],[816379.69584623],[10.],"(4, 0, 0, 0, 2, 1, 2)"
[816379.69584623],[0.],[2.89567138e+09],[816379.69584623],[10.],"(4, 0, 0, 0, 3, 0, 0)"
[816379.69584623],[0.],[3.484737e+09],[816379.69584623],[10.],"(4, 0, 0, 0, 3, 0, 1)"
[816379.69584623],[0.],[4.37966098e+09],[816379.69584623],[10.],"(4, 0, 0, 0, 3, 0, 2)"
[816379.69584623],[0.],[2.74765365e+09],[816379.69584623],[10.],"(4, 0, 0, 0, 3, 1, 0)"
[816379.69584623],[0.],[3.35808061e+09],[816379.69584623],[10.],"(4, 0, 0, 0, 3, 1, 1)"
[816379.69584623],[0.],[4.26146375e+09],[816379.69584623],[10.],"(4, 0, 0, 0, 3, 1, 2)"
[816489.69584623],[0.],[1.36881146e+10],[816489.69584623],[10.],"(4, 0, 0, 1, 0, 0, 0)"
[816489.69584623],[0.],[1.10823257e+10],[816489.69584623],[10.],"(4, 0, 0, 1, 0, 0, 1)"
[816489.69584623],[0.],[1.02735365e+10],[816489.69584623],[10.],"(4, 0, 0, 1, 0, 0, 2)"
[816489.69584623],[0.],[1.2461457e+10],[816489.69584623],[10.],"(4, 0, 0, 1, 0, 1, 0)"
[816489.69584623],[0.],[1.01993221e+10],[816489.69584623],[10.],"(4, 0, 0, 1, 0, 1, 1)"
[816489.69584623],[0.],[9.57086045e+09],[816489.69584623],[10.],"(4, 0, 0, 1, 0, 1, 2)"
[816489.69584623],[0.],[3.79099809e+09],[816489.69584623],[10.],"(4, 0, 0, 1, 1, 0, 0)"
[816489.69584623],[0.],[4.58800263e+09],[816489.69584623],[10.],"(4, 0, 0, 1, 1, 0, 1)"
[816489.69584623],[0.],[5.56667345e+09],[816489.69584623],[10.],"(4, 0, 0, 1, 1, 0, 2)"
[816489.69584623],[0.],[3.56274887e+09],[816489.69584623],[10.],"(4, 0, 0, 1, 1, 1, 0)"
[816489.69584623],[0.],[4.36013824e+09],[816489.69584623],[10.],"(4, 0, 0, 1, 1, 1, 1)"
[816489.69584623],[0.],[5.33881998e+09],[816489.69584623],[10.],"(4, 0, 0, 1, 1, 1, 2)"
[816489.69584623],[0.],[4.75012228e+10],[816489.69584623],[10.],"(4, 0, 0, 1, 2, 0, 0)"
[816489.69584623],[0.],[3.56843563e+10],[816489.69584623],[10.],"(4, 0, 0, 1, 2, 0, 1)"
[816489.69584623],[0.],[3.00776887e+10],[816489.69584623],[10.],"(4, 0, 0, 1, 2, 0, 2)"
[816489.69584623],[0.],[4.28634757e+10],[816489.69584623],[10.],"(4, 0, 0, 1, 2, 1, 0)"
[816489.69584623],[0.],[3.23194832e+10],[816489.69584623],[10.],"(4, 0, 0, 1, 2, 1, 1)"
[816489.69584623],[0.],[2.73771564e+10],[816489.69584623],[10.],"(4, 0, 0, 1, 2, 1, 2)"
[816489.69584623],[0.],[2.99567138e+09],[816489.69584623],[10.],"(4, 0, 0, 1, 3, 0, 0)"
[816489.69584623],[0.],[3.584737e+09],[816489.69584623],[10.],"(4, 0, 0, 1, 3, 0, 1)"
[816489.69584623],[0.],[4.47966098e+09],[816489.69584623],[10.],"(4, 0, 0, 1, 3, 0, 2)"
[816489.69584623],[0.],[2.84765365e+09],[816489.69584623],[10.],"(4, 0, 0, 1, 3, 1, 0)"
[816489.69584623],[0.],[3.45808061e+09],[816489.69584623],[10.],"(4, 0, 0, 1, 3, 1, 1)"
[816489.69584623],[0.],[4.36146375e+09],[816489.69584623],[10.],"(4, 0, 0, 1, 3, 1, 2)"
[816379.69584623],[0.],[1.01249228e+10],[816379.69584623],[10.],"(4, 0, 1, 0, 0, 0, 0)"
[816379.69584623],[0.],[8.54111632e+09],[816379.69584623],[10.],"(4, 0, 1, 0, 0, 0, 1)"
[816379.69584623],[0.],[8.26859766e+09],[816379.69584623],[10.],"(4, 0, 1, 0, 0, 0, 2)"
[816379.69584623],[0.],[9.26626249e+09],[816379.69584623],[10.],"(4, 0, 1, 0, 0, 1, 0)"
[816379.69584623],[0.],[7.92301382e+09],[816379.69584623],[10.],"(4, 0, 1, 0, 0, 1, 1)"
[816379.69584623],[0.],[7.7767244e+09],[816379.69584623],[10.],"(4, 0, 1, 0, 0, 1, 2)"
[816379.69584623],[0.],[3.19694125e+09],[816379.69584623],[10.],"(4, 0, 1, 0, 1, 0, 0)"
[816379.69584623],[0.],[3.99509021e+09],[816379.69584623],[10.],"(4, 0, 1, 0, 1, 0, 1)"
[816379.69584623],[0.],[4.97379351e+09],[816379.69584623],[10.],"(4, 0, 1, 0, 1, 0, 2)"
[816379.69584623],[0.],[3.0371668e+09],[816379.69584623],[10.],"(4, 0, 1, 0, 1, 1, 0)"
[816379.69584623],[0.],[3.83558513e+09],[816379.69584623],[10.],"(4, 0, 1, 0, 1, 1, 1)"
[816379.69584623],[0.],[4.81429608e+09],[816379.69584623],[10.],"(4, 0, 1, 0, 1, 1, 2)"
[816379.69584623],[0.],[3.37940986e+10],[816379.69584623],[10.],"(4, 0, 1, 0, 2, 0, 0)"
[816379.69584623],[0.],[2.57625378e+10],[816379.69584623],[10.],"(4, 0, 1, 0, 2, 0, 1)"
[816379.69584623],[0.],[2.21315042e+10],[816379.69584623],[10.],"(4, 0, 1, 0, 2, 0, 2)"
[816379.69584623],[0.],[3.05476756e+10],[816379.69584623],[10.],"(4, 0, 1, 0, 2, 1, 0)"
[816379.69584623],[0.],[2.34071266e+10],[816379.69584623],[10.],"(4, 0, 1, 0, 2, 1, 1)"
[816379.69584623],[0.],[2.02411316e+10],[816379.69584623],[10.],"(4, 0, 1, 0, 2, 1, 2)"
[816379.69584623],[0.],[2.64021255e+09],[816379.69584623],[10.],"(4, 0, 1, 0, 3, 0, 0)"
[816379.69584623],[0.],[3.29280426e+09],[816379.69584623],[10.],"(4, 0, 1, 0, 3, 0, 1)"
[816379.69584623],[0.],[4.21288478e+09],[816379.69584623],[10.],"(4, 0, 1, 0, 3, 0, 2)"
[816379.69584623],[0.],[2.53660014e+09],[816379.69584623],[10.],"(4, 0, 1, 0, 3, 1, 0)"
[816379.69584623],[0.],[3.20414479e+09],[816379.69584623],[10.],"(4, 0, 1, 0, 3, 1, 1)"
[816379.69584623],[0.],[4.13014672e+09],[816379.69584623],[10.],"(4, 0, 1, 0, 3, 1, 2)"
[816489.69584623],[0.],[1.02249228e+10],[816489.69584623],[10.],"(4, 0, 1, 1, 0, 0, 0)"
[816489.69584623],[0.],[8.64111632e+09],[816489.69584623],[10.],"(4, 0, 1, 1, 0, 0, 1)"
[816489.69584623],[0.],[8.36859766e+09],[816489.69584623],[10.],"(4, 0, 1, 1, 0, 0, 2)"
[816489.69584623],[0.],[9.36626249e+09],[816489.69584623],[10.],"(4, 0, 1, 1, 0, 1, 0)"
[816489.69584623],[0.],[8.02301382e+09],[816489.69584623],[10.],"(4, 0, 1, 1, 0, 1, 1)"
[816489.69584623],[0.],[7.8767244e+09],[816489.69584623],[10.],"(4, 0, 1, 1, 0, 1, 2)"
[816489.69584623],[0.],[3.29694125e+09],[816489.69584623],[10.],"(4, 0, 1, 1, 1, 0, 0)"
[816489.69584623],[0.],[4.09509021e+09],[816489.69584623],[10.],"(4, 0, 1, 1, 1, 0, 1)"
[816489.69584623],[0.],[5.07379351e+09],[816489.69584623],[10.],"(4, 0, 1, 1, 1, 0, 2)"
[816489.69584623],[0.],[3.1371668e+09],[816489.69584623],[10.],"(4, 0, 1, 1, 1, 1, 0)"
[816489.69584623],[0.],[3.93558513e+09],[816489.69584623],[10.],"(4, 0, 1, 1, 1, 1, 1)"
[816489.69584623],[0.],[4.91429608e+09],[816489.69584623],[10.],"(4, 0, 1, 1, 1, 1, 2)"
[816489.69584623],[0.],[3.38940986e+10],[816489.69584623],[10.],"(4, 0, 1, 1, 2, 0, 0)"
[816489.69584623],[0.],[2.58625378e+10],[816489.69584623],[10.],"(4, 0, 1, 1, 2, 0, 1)"
[816489.69584623],[0.],[2.22315042e+10],[816489.69584623],[10.],"(4, 0, 1, 1, 2, 0, 2)"
[816489.69584623],[0.],[3.06476756e+10],[816489.69584623],[10.],"(4, 0, 1, 1, 2, 1, 0)"
[816489.69584623],[0.],[2.35071266e+10],[816489.69584623],[10.],"(4, 0, 1, 1, 2, 1, 1)"
[816489.69584623],[0.],[2.03411316e+10],[816489.69584623],[10.],"(4, 0, 1, 1, 2, 1, 2)"
[816489.69584623],[0.],[2.74021255e+09],[816489.69584623],[10.],"(4, 0, 1, 1, 3, 0, 0)"
[816489.69584623],[0.],[3.39280426e+09],[816489.69584623],[10.],"(4, 0, 1, 1, 3, 0, 1)"
[816489.69584623],[0.],[4.31288478e+09],[816489.69584623],[10.],"(4, 0, 1, 1, 3, 0, 2)"
[816489.69584623],[0.],[2.63660014e+09],[816489.69584623],[10.],"(4, 0, 1, 1, 3, 1, 0)"
[816489.69584623],[0.],[3.30414479e+09],[816489.69584623],[10.],"(4, 0, 1, 1, 3, 1, 1)"
[816489.69584623],[0.],[4.23014672e+09],[816489.69584623],[10.],"(4, 0, 1, 1, 3, 1, 2)"
[816379.69584623],[0.],[5.50733376e+09],[816379.69584623],[10.],"(4, 0, 2, 0, 0, 0, 0)"
[816379.69584623],[0.],[5.28617054e+09],[816379.69584623],[10.],"(4, 0, 2, 0, 0, 0, 1)"
[816379.69584623],[0.],[5.72867917e+09],[816379.69584623],[10.],"(4, 0, 2, 0, 0, 0, 2)"
[816379.69584623],[0.],[5.13933646e+09],[816379.69584623],[10.],"(4, 0, 2, 0, 0, 1, 0)"
[816379.69584623],[0.],[5.02126947e+09],[816379.69584623],[10.],"(4, 0, 2, 0, 0, 1, 1)"
[816379.69584623],[0.],[5.51787635e+09],[816379.69584623],[10.],"(4, 0, 2, 0, 0, 1, 2)"
[816379.69584623],[0.],[2.53819879e+09],[816379.69584623],[10.],"(4, 0, 2, 0, 1, 0, 0)"
[816379.69584623],[0.],[3.33787364e+09],[816379.69584623],[10.],"(4, 0, 2, 0, 1, 0, 1)"
[816379.69584623],[0.],[4.31662025e+09],[816379.69584623],[10.],"(4, 0, 2, 0, 1, 0, 2)"
[816379.69584623],[0.],[2.46972403e+09],[816379.69584623],[10.],"(4, 0, 2, 0, 1, 1, 0)"
[816379.69584623],[0.],[3.26951432e+09],[816379.69584623],[10.],"(4, 0, 2, 0, 1, 1, 1)"
[816379.69584623],[0.],[4.24826421e+09],[816379.69584623],[10.],"(4, 0, 2, 0, 1, 1, 2)"
[816379.69584623],[0.],[1.56512662e+10],[816379.69584623],[10.],"(4, 0, 2, 0, 2, 0, 0)"
[816379.69584623],[0.],[1.26667797e+10],[816379.69584623],[10.],"(4, 0, 2, 0, 2, 0, 1)"
[816379.69584623],[0.],[1.16699248e+10],[816379.69584623],[10.],"(4, 0, 2, 0, 2, 0, 2)"
[816379.69584623],[0.],[1.42599421e+10],[816379.69584623],[10.],"(4, 0, 2, 0, 2, 1, 0)"
